8,18,527.58,342.44,71.62,152.08,0.74,-1,-1,-1
8,19,1145.33,307.00,128.61,326.28,0.83,-1,-1,-1
8,20,723.74,223.08,58.89,124.97,0.48,-1,-1,-1
8,21,1213.78,297.46,86.57,312.59,0.65,-1,-1,-1
9,1,595.04,263.97,83.15,185.07,0.71,-1,-1,-1
9,2,550.27,326.62,129.67,267.92,0.88,-1,-1,-1
9,3,231.55,286.67,92.96,228.04,0.88,-1,-1,-1
9,4,939.15,264.31,252.85,614.59,0.90,-1,-1,-1
9,5,683.62,314.59,119.75,263.92,0.87,-1,-1,-1
9,6,477.85,242.14,86.93,223.07,0.90,-1,-1,-1
9,7,566.17,279.25,115.61,282.77,0.26,-1,-1,-1
9,8,761.64,308.33,120.11,269.78,0.83,-1,-1,-1
9,10,519.39,236.93,69.25,186.95,0.79,-1,-1,-1
9,11,593.87,227.30,51.99,140.27,0.80,-1,-1,-1
9,13,579.74,221.73,38.42,124.44,0.66,-1,-1,-1
9,14,670.01,228.26,45.38,118.58,0.74,-1,-1,-1
9,15,315.82,255.85,60.72,148.59,0.91,-1,-1,-1
9,16,221.44,311.04,55.46,136.54,0.71,-1,-1,-1
9,19,1141.16,312.24,124.90,318.45,0.82,-1,-1,-1
9,20,732.49,222.46,55.18,118.01,0.13,-1,-1,-1
9,21,1220.85,290.48,93.47,335.63,0.71,-1,-1,-1
9,22,687.35,232.53,38.83,112.72,0.59,-1,-1,-1
10,1,629.37,259.11,80.48,179.25,0.86,-1,-1,-1
10,2,561.60,324.83,130.70,268.91,0.91,-1,-1,-1
10,3,247.26,277.34,89.67,217.78,0.91,-1,-1,-1
10,4,946.46,263.27,252.57,617.48,0.90,-1,-1,-1
10,5,689.53,316.32,119.47,262.84,0.87,-1,-1,-1
10,6,508.78,241.78,83.52,216.31,0.88,-1,-1,-1
10,7,583.08,285.41,92.44,227.65,0.68,-1,-1,-1
10,8,768.68,308.02,119.98,270.14,0.85,-1,-1,-1
10,10,550.38,240.60,59.71,162.97,0.33,-1,-1,-1
10,11,601.92,230.50,51.55,139.24,0.75,-1,-1,-1
10,15,322.65,256.97,61.71,148.72,0.91,-1,-1,-1
10,19,1149.62,312.82,125.37,321.13,0.82,-1,-1,-1
10,21,1213.12,288.67,90.90,325.16,0.58,-1,-1,-1
10,22,687.73,225.57,41.46,120.35,0.76,-1,-1,-1
10,23,722.62,221.15,37.32,112.17,0.63,-1,-1,-1
11,1,660.81,254.75,78.12,174.44,0.91,-1,-1,-1
11,2,559.78,327.67,126.70,265.96,0.81,-1,-1,-1
11,3,271.12,273.68,84.73,204.67,0.89,-1,-1,-1
11,4,953.40,266.28,248.73,610.61,0.91,-1,-1,-1
11,5,696.68,316.86,120.12,265.52,0.84,-1,-1,-1
11,6,541.27,241.35,80.94,210.83,0.86,-1,-1,-1
11,7,584.27,286.42,110.93,271.20,0.82,-1,-1,-1
11,8,772.73,308.81,117.73,268.94,0.83,-1,-1,-1
11,10,581.99,237.97,44.99,123.18,0.13,-1,-1,-1
11,11,608.95,229.25,50.49,136.36,0.78,-1,-1,-1
11,15,321.99,258.50,66.51,161.40,0.85,-1,-1,-1
11,19,1160.16,314.20,123.45,316.92,0.78,-1,-1,-1
11,21,1205.99,309.18,85.38,302.93,0.25,-1,-1,-1
11,22,688.48,220.26,37.11,107.47,0.42,-1,-1,-1
11,23,731.51,222.01,35.81,107.43,0.64,-1,-1,-1
12,1,685.11,251.19,76.26,171.87,0.91,-1,-1,-1
12,2,565.21,327.78,125.17,268.64,0.81,-1,-1,-1
12,3,297.10,269.12,80.50,193.04,0.84,-1,-1,-1
12,4,959.95,263.66,248.29,613.69,0.90,-1,-1,-1
12,5,703.98,317.64,119.80,264.17,0.86,-1,-1,-1
12,6,569.10,238.89,75.00,196.89,0.73,-1,-1,-1
12,7,591.49,283.98,116.85,286.57,0.80,-1,-1,-1
12,8,780.05,307.34,117.31,271.31,0.84,-1,-1,-1
12,11,607.29,228.58,60.56,165.18,0.68,-1,-1,-1
12,15,324.22,258.87,68.31,167.04,0.72,-1,-1,-1
12,19,1152.31,289.85,118.70,308.79,0.81,-1,-1,-1
12,21,1186.88,303.90,89.69,315.19,0.85,-1,-1,-1
12,22,689.70,223.12,35.88,102.86,0.54,-1,-1,-1
12,23,740.18,220.83,39.09,117.11,0.70,-1,-1,-1
12,25,544.96,243.11,38.41,109.09,0.87,-1,-1,-1
13,1,709.49,246.78,73.97,169.04,0.86,-1,-1,-1
13,2,575.22,323.68,126.42,272.26,0.79,-1,-1,-1
13,4,962.68,260.11,245.23,610.29,0.90,-1,-1,-1
13,5,709.95,317.66,120.24,266.48,0.82,-1,-1,-1
13,7,593.18,282.53,123.26,299.76,0.84,-1,-1,-1
13,8,785.61,307.12,116.36,272.00,0.82,-1,-1,-1
13,11,606.65,236.12,65.40,178.16,0.56,-1,-1,-1
13,15,327.02,260.15,75.30,184.36,0.86,-1,-1,-1
13,21,1179.01,305.43,90.75,315.78,0.86,-1,-1,-1
13,22,695.95,232.01,38.01,107.88,0.78,-1,-1,-1
13,23,747.95,224.52,30.99,92.49,0.15,-1,-1,-1
13,25,549.42,241.52,38.83,110.30,0.88,-1,-1,-1
14,1,730.52,245.51,69.48,160.22,0.71,-1,-1,-1
14,2,570.66,331.51,120.17,264.26,0.80,-1,-1,-1
14,4,959.03,261.06,244.53,611.83,0.90,-1,-1,-1
14,5,709.88,319.74,117.75,260.69,0.86,-1,-1,-1
14,7,591.34,283.99,124.47,297.50,0.82,-1,-1,-1
14,8,785.16,306.36,114.42,270.21,0.83,-1,-1,-1
14,15,346.52,260.90,74.91,181.47,0.91,-1,-1,-1
14,22,694.40,230.24,40.09,113.32,0.78,-1,-1,-1
14,23,743.92,220.77,36.14,107.72,0.58,-1,-1,-1
14,25,547.03,241.14,38.83,109.99,0.85,-1,-1,-1
14,28,-15.36,278.26,210.13,527.74,0.91,-1,-1,-1
14,9,529.77,292.49,37.50,99.68,0.83,-1,-1,-1
14,14,684.55,304.02,47.84,124.50,0.86,-1,-1,-1
14,3,328.32,255.22,66.37,162.84,0.84,-1,-1,-1
14,6,624.15,227.20,70.17,185.00,0.67,-1,-1,-1
14,19,1148.27,276.36,149.17,392.54,0.79,-1,-1,-1
15,1,735.48,237.85,69.87,163.04,0.71,-1,-1,-1
15,2,570.57,331.11,118.24,264.27,0.79,-1,-1,-1
15,4,965.43,256.85,244.46,612.46,0.88,-1,-1,-1
15,5,711.65,319.67,116.19,257.81,0.84,-1,-1,-1
15,7,590.32,277.77,125.87,298.97,0.82,-1,-1,-1
15,8,789.81,305.04,113.52,268.66,0.85,-1,-1,-1
15,22,682.84,223.00,53.62,152.46,0.77,-1,-1,-1
15,23,742.48,218.12,37.96,112.62,0.40,-1,-1,-1
15,25,547.25,239.58,38.71,109.50,0.85,-1,-1,-1
15,28,65.29,280.38,186.83,467.96,0.92,-1,-1,-1
15,14,695.54,303.65,47.97,124.50,0.79,-1,-1,-1
15,3,341.05,251.67,63.46,152.95,0.91,-1,-1,-1
15,6,640.31,231.59,66.80,177.13,0.69,-1,-1,-1
15,16,398.74,257.79,69.84,171.55,0.90,-1,-1,-1
15,21,1174.32,299.30,92.34,317.19,0.87,-1,-1,-1
16,1,748.49,232.25,63.69,148.32,0.55,-1,-1,-1
16,2,570.97,329.10,116.36,263.78,0.84,-1,-1,-1
16,4,973.02,256.54,245.09,614.26,0.89,-1,-1,-1
16,5,715.97,316.32,118.15,257.83,0.85,-1,-1,-1
16,7,588.86,273.22,125.88,296.14,0.82,-1,-1,-1
16,8,781.58,288.49,150.22,346.98,0.92,-1,-1,-1
16,23,742.76,214.62,38.40,113.77,0.71,-1,-1,-1
16,25,547.61,237.08,38.55,108.74,0.86,-1,-1,-1
16,28,111.28,285.91,160.55,402.19,0.89,-1,-1,-1
16,14,706.38,298.68,46.03,120.71,0.81,-1,-1,-1
16,3,344.84,248.41,63.14,149.55,0.91,-1,-1,-1
16,6,660.41,224.64,67.75,181.06,0.86,-1,-1,-1
16,32,-17.48,304.58,166.12,404.15,0.85,-1,-1,-1
16,33,1105.67,270.21,85.98,286.39,0.54,-1,-1,-1
16,16,431.24,248.41,69.81,169.07,0.89,-1,-1,-1
16,21,1177.56,292.34,95.11,323.96,0.85,-1,-1,-1
16,11,615.61,223.00,55.35,150.90,0.81,-1,-1,-1
17,2,569.79,318.69,117.66,271.40,0.85,-1,-1,-1
17,4,976.54,252.09,244.21,613.74,0.90,-1,-1,-1
17,5,725.77,314.01,114.36,251.49,0.87,-1,-1,-1
17,7,599.95,275.42,150.59,342.73,0.91,-1,-1,-1
17,8,796.64,289.00,134.01,309.10,0.84,-1,-1,-1
17,23,742.80,210.79,37.77,111.69,0.30,-1,-1,-1
17,25,547.00,236.19,37.59,105.49,0.86,-1,-1,-1
17,28,159.35,278.94,146.63,367.98,0.89,-1,-1,-1
17,3,344.67,243.80,63.52,148.00,0.92,-1,-1,-1
17,6,679.03,220.54,56.76,151.91,0.50,-1,-1,-1
17,32,45.02,302.75,148.91,362.21,0.83,-1,-1,-1
17,33,1102.30,267.23,88.17,293.87,0.14,-1,-1,-1
17,16,457.88,240.61,68.33,161.49,0.90,-1,-1,-1
17,21,1175.23,295.00,94.76,320.63,0.87,-1,-1,-1
17,11,614.79,215.91,51.70,140.91,0.48,-1,-1,-1
18,2,518.00,283.52,144.31,331.93,0.92,-1,-1,-1
18,4,982.77,247.55,245.15,616.63,0.87,-1,-1,-1
18,5,719.57,307.78,116.44,254.16,0.88,-1,-1,-1
18,7,596.70,265.69,139.81,319.51,0.79,-1,-1,-1
18,8,803.85,287.84,123.74,288.25,0.86,-1,-1,-1
18,23,728.74,203.64,52.50,156.08,0.58,-1,-1,-1
18,25,547.01,230.13,37.43,105.03,0.23,-1,-1,-1
18,28,204.17,272.08,134.23,337.39,0.87,-1,-1,-1
18,3,345.38,237.87,64.83,149.37,0.91,-1,-1,-1
18,6,691.88,213.48,60.26,162.89,0.86,-1,-1,-1
18,32,117.81,297.70,132.68,323.38,0.85,-1,-1,-1
18,16,488.71,229.98,66.84,158.82,0.87,-1,-1,-1
18,21,1178.76,288.35,98.41,328.55,0.72,-1,-1,-1
18,11,607.53,209.14,55.40,153.12,0.65,-1,-1,-1
18,37,59.10,245.27,33.41,74.05,0.69,-1,-1,-1
18,19,1158.27,369.40,179.02,459.03,0.61,-1,-1,-1
19,2,483.34,269.41,140.65,329.43,0.92,-1,-1,-1
19,4,1011.75,249.25,233.37,595.43,0.87,-1,-1,-1
19,5,719.88,301.82,118.41,258.62,0.87,-1,-1,-1
19,7,600.18,291.65,130.08,292.58,0.85,-1,-1,-1
19,8,807.31,288.16,119.32,280.28,0.82,-1,-1,-1
19,23,735.93,199.35,51.59,153.80,0.49,-1,-1,-1
19,28,259.02,267.56,122.69,309.04,0.87,-1,-1,-1
19,3,349.97,234.47,65.67,148.79,0.89,-1,-1,-1
19,6,706.88,208.80,58.70,159.10,0.85,-1,-1,-1
19,32,177.36,289.86,120.39,292.16,0.87,-1,-1,-1
19,16,531.26,223.25,64.05,153.70,0.85,-1,-1,-1
19,21,1185.96,286.38,96.54,319.05,0.75,-1,-1,-1
19,11,618.64,208.96,51.19,141.28,0.36,-1,-1,-1
19,37,59.85,239.30,34.02,75.54,0.12,-1,-1,-1
19,39,642.66,230.67,45.58,143.60,0.62,-1,-1,-1
20,2,454.06,257.81,135.10,318.29,0.93,-1,-1,-1
20,4,1005.56,253.89,235.70,601.07,0.91,-1,-1,-1
20,5,728.21,297.99,117.00,260.74,0.84,-1,-1,-1
20,8,814.77,286.76,120.11,286.39,0.84,-1,-1,-1
20,28,304.47,261.74,114.91,290.30,0.86,-1,-1,-1
20,3,350.07,231.71,67.81,153.06,0.83,-1,-1,-1
20,6,715.29,207.74,56.67,154.28,0.81,-1,-1,-1
20,32,239.56,284.02,108.62,264.41,0.85,-1,-1,-1
20,16,569.26,219.80,60.53,147.44,0.84,-1,-1,-1
20,21,1196.32,289.77,93.93,309.94,0.72,-1,-1,-1
20,11,626.66,213.96,55.72,153.49,0.13,-1,-1,-1
20,37,66.80,235.94,30.10,67.03,0.30,-1,-1,-1
20,39,643.43,212.14,41.87,131.31,0.63,-1,-1,-1
20,22,693.09,232.45,35.12,99.17,0.57,-1,-1,-1
21,2,425.77,252.61,114.38,274.97,0.75,-1,-1,-1
21,4,1007.73,251.93,238.33,603.62,0.88,-1,-1,-1
21,5,727.17,294.03,116.70,262.34,0.86,-1,-1,-1
21,8,820.55,283.36,120.61,289.66,0.82,-1,-1,-1
21,6,728.95,202.19,56.91,154.76,0.84,-1,-1,-1
21,32,279.62,255.55,110.26,268.16,0.35,-1,-1,-1
21,16,596.69,213.17,59.07,146.04,0.78,-1,-1,-1
21,21,1192.96,289.65,99.42,327.77,0.62,-1,-1,-1
21,37,73.82,229.76,30.87,68.61,0.65,-1,-1,-1
21,39,645.17,199.96,48.55,151.72,0.76,-1,-1,-1
21,22,697.56,236.05,32.19,88.64,0.73,-1,-1,-1
21,25,563.87,222.07,38.06,106.43,0.83,-1,-1,-1
21,19,1186.88,307.67,146.93,387.94,0.73,-1,-1,-1
21,7,602.91,266.47,133.05,297.72,0.79,-1,-1,-1
